"","accession_all","Freq"
"1067","NR_041600.1",0
"1068","NR_156871.1",0
"1069","NR_026176.1",0
"1070","NR_119160.1",0
"1071","NR_118034.1",0
"1072","NR_159882.1",0
"1073","NR_181127.1",0
"1074","NR_178450.1",0
"1075","NR_029339.1",0
"1076","NR_116869.1",0
"1077","NR_119244.1",0
"1078","NR_179549.1",0
"1079","NR_028978.1",0
"1080","NR_201914.1",0
"1081","NR_201915.1",0
"1082","NR_144605.1",0
"1083","NR_179052.1",0
"1084","NR_181259.1",0
"1085","NR_178344.1",0
"1086","NR_149172.1",0
"1087","NR_173558.1",0
"1088","NR_114295.1",0
"1089","NR_117359.1",0
"1090","NR_117363.1",0
"1091","NR_042235.1",0
"1092","NR_179795.1",0
"1093","NR_179796.1",0
"1094","NR_181905.1",0
"1095","NR_181267.1",0
"1096","NR_174264.1",0
"1097","NR_180739.1",0
"1098","NR_163626.1",0
"1099","NR_157726.1",0
"1100","NR_044551.1",0
"1101","NR_114260.1",0
"1102","NR_179347.1",0
"1103","NR_178806.1",0
"1104","NR_115868.1",0
"1105","NR_041609.1",0
"1106","NR_113407.1",0
"1107","NR_121696.1",0
"1108","NR_114402.1",0
"1109","NR_041494.1",0
"1110","NR_179369.1",0
"1111","NR_197737.1",0
"1112","NR_197736.1",0
"1113","NR_177056.1",0
"1114","NR_148623.1",0
"1115","NR_113190.1",0
"1116","NR_042702.1",0
"1117","NR_042360.1",0
"1118","NR_074872.1",0
"1119","NR_146816.1",0
"1120","NR_181546.1",0
"1121","NR_043250.1",0
"1122","NR_121716.1",0
"1123","NR_117556.1",0
"1124","NR_026359.1",0
"1125","NR_180569.1",0
"1126","NR_179558.1",0
"1127","NR_172571.1",0
"1128","NR_172600.1",0
"1129","NR_173657.1",0
"1130","NR_173562.1",0
"1131","NR_173548.1",0
"1132","NR_116399.1",0
"1133","NR_025639.1",0
"1134","NR_151974.1",0
"1135","NR_044452.1",0
"1136","NR_025641.1",0
"1137","NR_136490.1",0
"1138","NR_197739.1",0
"1139","NR_181599.1",0
"1140","NR_025640.1",0
"1141","NR_170417.1",0
"1142","NR_197697.1",0
"1143","NR_149173.1",0
"1144","NR_170419.1",0
"1145","NR_133889.1",0
"1146","NR_102945.1",0
"1147","NR_025031.1",0
"1148","NR_179778.1",0
"1149","NR_109011.1",0
"1150","NR_028631.1",0
"1151","NR_113866.1",0
"1152","NR_043013.1",0
"1153","NR_159152.1",0
"1154","NR_159906.1",0
"1155","NR_026515.1",0
"1156","NR_042759.1",0
"1157","NR_116910.1",0
"1158","NR_044929.2",0
"1159","NR_025396.1",0
"1160","NR_042500.1",0
"1161","NR_044754.1",0
"1162","NR_113770.1",0
"1163","NR_043443.1",0
"1164","NR_028922.1",0
"1165","NR_125468.1",0
"1166","NR_104708.1",0
"1167","NR_118723.2",0
"1168","NR_043624.1",0
"1169","NR_117432.1",0
"1170","NR_043207.1",0
"1171","NR_145848.1",0
"1172","NR_174245.1",0
"1173","NR_156062.1",0
"1174","NR_024846.1",0
"1175","NR_044983.2",0
"1176","NR_118885.1",0
"1177","NR_119352.1",0
"1178","NR_044109.1",0
"1179","NR_041384.1",0
"1180","NR_104488.1",0
"1181","NR_169439.1",0
"1182","NR_180121.1",0
"1183","NR_025681.1",0
"1184","NR_125588.1",0
"1185","NR_165775.1",0
"1186","NR_041382.1",0
"1187","NR_181301.1",0
"1188","NR_165726.1",0
"1189","NR_174311.1",0
"1190","NR_042659.1",0
"1191","NR_181264.1",0
"1192","NR_043791.1",0
"1193","NR_180380.1",0
"1194","NR_174312.1",0
"1195","NR_025945.2",0
"1196","NR_136829.1",0
"1197","NR_178348.1",0
"1198","NR_179579.1",0
"1199","NR_108872.1",0
"1200","NR_026089.2",0
"1201","NR_043885.1",0
"1202","NR_132718.1",0
"1203","NR_029252.1",0
"1204","NR_104824.1",0
"1205","NR_179578.1",0
"1206","NR_042155.1",0
"1207","NR_117303.1",0
"1208","NR_118864.1",0
"1209","NR_041962.1",0
"1210","NR_118042.1",0
"1211","NR_179577.1",0
"1212","NR_044846.1",0
"1213","NR_116026.1",0
"1214","NR_118946.1",0
"1215","NR_136830.1",0
"1216","NR_116586.1",0
"1217","NR_043638.1",0
"1218","NR_074841.1",0
"1219","NR_113342.1",0
"1220","NR_115183.1",0
"1221","NR_118944.1",0
"1222","NR_119039.1",0
"1223","NR_119190.1",0
"1224","NR_042518.1",0
"1225","NR_114883.1",0
"1226","NR_179576.1",0
"1227","NR_037013.2",0
"1228","NR_119040.1",0
"1229","NR_136831.1",0
"1230","NR_178472.1",0
"1231","NR_036911.2",0
"1232","NR_119041.1",0
"1233","NR_025807.1",0
"1234","NR_115351.1",0
"1235","NR_116935.1",0
"1236","NR_025317.1",0
"1237","NR_144574.1",0
"1238","NR_116880.1",0
"1239","NR_043324.1",0
"1240","NR_118547.1",0
"1241","NR_118945.1",0
"1242","NR_119042.1",0
"1243","NR_037011.1",0
"1244","NR_040829.1",0
"1245","NR_113635.1",0
"1246","NR_025001.1",0
"1247","NR_025295.1",0
"1248","NR_116584.1",0
"1249","NR_037014.2",0
"1250","NR_119043.1",0
"1251","NR_025585.1",0
"1252","NR_037012.2",0
"1253","NR_112837.1",0
"1254","NR_119044.1",0
"1255","NR_116585.1",0
"1256","NR_114868.1",0
"1257","NR_118043.1",0
"1258","NR_044845.1",0
"1259","NR_112838.1",0
"1260","NR_118947.1",0
"1261","NR_119045.1",0
"1262","NR_178818.1",0
"1263","NR_121692.2",0
"1264","NR_040973.3",0
"1265","NG_042072.1",0
"1266","NG_042066.1",0
"1267","NR_043417.1",0
"1268","NG_042068.1",0
"1269","NR_102988.2",0
"1270","NR_114306.1",0
"1271","NR_179229.1",0
"1272","NR_158024.1",0
"1273","NR_025720.1",0
"1274","NR_165698.1",0
"1275","NR_132699.1",0
"1276","NR_180947.1",0
"1277","NR_118157.1",0
"1278","NR_163664.1",0
"1279","NR_199982.1",0
"1280","NR_158153.1",0
"1281","NR_125669.1",0
"1282","NR_181434.1",0
"1283","NR_043972.1",0
"1284","NR_179772.1",0
"1285","NR_163632.1",0
"1286","NR_180174.1",0
"1287","NR_181438.1",0
"1288","NR_133689.1",0
"1289","NR_180088.1",0
"1290","NR_133957.1",0
"1291","NR_135882.1",0
"1292","NR_174210.1",0
"1293","NR_148644.1",0
"1294","NR_148645.1",0
"1295","NR_173669.1",0
"1296","NR_115801.1",0
"1297","NR_133844.1",0
"1298","NR_159244.1",0
"1299","NR_181706.1",0
"1300","NR_152006.1",0
"1301","NR_181704.1",0
"1302","NR_181365.1",0
"1303","NR_133884.1",0
"1304","NR_181366.1",0
"1305","NR_125672.1",0
"1306","NR_177658.1",0
"1307","NR_177659.1",0
"1308","NR_179566.1",0
"1309","NR_025855.1",0
"1310","NR_117676.1",0
"1311","NR_117117.1",0
"1312","NR_025117.1",0
"1313","NR_029200.1",0
"1314","NR_117114.1",0
"1315","NR_074246.1",0
"1316","NR_074142.1",0
"1317","NR_024703.1",0
"1318","NR_044744.1",0
"1319","NR_199405.1",0
"1320","NR_117715.1",0
"1321","NR_044742.1",0
"1322","NR_025646.1",0
"1323","NR_179001.1",0
"1324","NR_125475.1",0
"1325","NR_158130.1",0
"1326","NR_125534.1",0
"1327","NR_158125.1",0
"1328","NR_151931.1",0
"1329","NR_114160.1",0
"1330","NR_024788.1",0
"1331","NR_117238.1",0
"1332","NR_134691.1",0
"1333","NR_201675.1",0
"1334","NR_074634.1",0
"1335","NR_148619.1",0
"1336","NR_151982.1",0
"1337","NR_044644.2",0
"1338","NR_029171.1",0
"1339","NR_042876.1",0
"1340","NR_116167.1",0
"1341","NR_118742.1",0
"1342","NR_180040.1",0
"1343","NR_181946.1",0
"1344","NR_044749.1",0
"1345","NR_173523.1",0
"1346","NR_180588.1",0
"1347","NR_125705.1",0
"1348","NR_173594.1",0
"1349","NR_104868.1",0
"1350","NR_028755.1",0
"1351","NR_115022.1",0
"1352","NR_025460.1",0
"1353","NR_041509.1",0
"1354","NR_180089.1",0
"1355","NR_180263.1",0
"1356","NR_043867.1",0
"1357","NR_180912.1",0
"1358","NR_181485.1",0
"1359","NR_180333.1",0
"1360","NR_181795.1",0
"1361","NR_174195.1",0
"1362","NR_178777.1",0
"1363","NR_179408.1",0
"1364","NR_180566.1",0
"1365","NR_178838.1",0
"1366","NR_074266.1",0
"1367","NR_026519.1",0
"1368","NR_181087.1",0
"1369","NR_116874.1",0
"1370","NR_041396.1",0
"1371","NR_116306.1",0
"1372","NR_178307.1",0
"1373","NR_113608.1",0
"1374","NR_114990.1",0
"1375","NR_115291.1",0
"1376","NR_115518.1",0
"1377","NR_118991.1",0
"1378","NR_157010.1",0
"1379","NR_115516.1",0
"1380","NR_174322.1",0
"1381","NR_036780.1",0
"1382","NR_113735.1",0
"1383","NR_115517.1",0
"1384","NR_118989.1",0
"1385","NR_041543.1",0
"1386","NR_114797.1",0
"1387","NR_108611.1",0
"1388","NR_043595.1",0
"1389","NR_041542.1",0
"1390","NR_114698.1",0
"1391","NR_042551.1",0
"1392","NR_026275.1",0
"1393","NR_115028.1",0
"1394","NR_043587.1",0
"1395","NR_174209.1",0
"1396","NR_116650.1",0
"1397","NR_042693.1",0
"1398","NR_181007.1",0
"1399","NR_028846.1",0
"1400","NR_043931.1",0
"1401","NR_178381.1",0
"1402","NR_180073.1",0
"1403","NR_181486.1",0
"1404","NR_116743.1",0
"1405","NR_025168.1",0
"1406","NR_151957.1",0
"1407","NR_151958.1",0
"1408","NR_174259.1",0
"1409","NR_116877.1",0
"1410","NR_149268.1",0
"1411","NR_024717.1",0
"1412","NR_036873.1",0
"1413","NR_115029.1",0
"1414","NR_119081.1",0
"1415","NR_029092.1",0
"1416","NR_115030.1",0
"1417","NR_201676.1",0
"1418","NR_201677.1",0
"1419","NR_108380.1",0
"1420","NR_104982.1",0
"1421","NR_114399.1",0
"1422","NR_114935.1",0
"1423","NR_029130.1",0
"1424","NR_043027.1",0
"1425","NR_174218.1",0
"1426","NR_108908.1",0
"1427","NR_149229.1",0
"1428","NR_180668.1",0
"1429","NR_133690.1",0
"1430","NR_043026.1",0
"1431","NR_174233.1",0
"1432","NR_180211.1",0
"1433","NR_043028.1",0
"1434","NR_199997.1",0
"1435","NR_024716.1",0
"1436","NR_165770.1",0
"1437","NR_175527.1",0
"1438","NR_134692.1",0
"1439","NR_117879.1",0
"1440","NR_118453.1",0
"1441","NR_036937.1",0
"1442","NR_180423.1",0
"1443","NR_026165.1",0
"1444","NR_028610.1",0
"1445","NR_025797.1",0
"1446","NR_108543.1",0
"1447","NR_043149.1",0
"1448","NR_133691.1",0
"1449","NR_174262.1",0
"1450","NR_044184.1",0
"1451","NR_112811.1",0
"1452","NR_029108.1",0
"1453","NR_199998.1",0
"1454","NR_179122.1",0
"1455","NR_191021.1",0
"1456","NR_191022.1",0
"1457","NR_191023.1",0
"1458","NR_176514.1",0
"1459","NR_025886.1",0
"1460","NR_113807.1",0
"1461","NR_148642.1",0
"1462","NR_164890.1",0
"1463","NR_044598.1",0
"1464","NR_180369.1",0
"1465","NR_152695.1",0
"1466","NR_172584.1",0
"1467","NR_189689.1",0
"1468","NR_189178.1",0
"1469","NR_191036.1",0
"1470","NR_189697.1",0
"1471","NR_189698.1",0
"1472","NR_189688.1",0
"1473","NR_179051.1",0
"1474","NR_114551.1",0
"1475","NR_104754.1",0
"1476","NR_114568.1",0
"1477","NR_117231.1",0
"1478","NR_169321.1",0
"1479","NR_199991.1",0
"1480","NR_118305.1",0
"1481","NR_134014.1",0
"1482","NR_115019.1",0
"1483","NR_025222.1",0
"1484","NR_043685.1",0
"1485","NR_109516.1",0
"1486","NR_159309.1",0
"1487","NR_126203.1",0
"1488","NR_172625.1",0
"1489","NR_180910.1",0
"1490","NR_104977.1",0
"1491","NR_114959.1",0
"1492","NR_156855.1",0
"1493","NR_043445.1",0
"1494","NR_113606.1",0
"1495","NR_145932.1",0
"1496","NR_025357.1",0
"1497","NR_042830.1",0
"1498","NR_029340.1",0
"1499","NR_074890.1",0
"1500","NR_044499.1",0
"1501","NR_025271.1",0
"1502","NR_180370.1",0
"1503","NR_152008.1",0
"1504","NR_179088.1",0
"1505","NR_174285.1",0
"1506","NR_044034.1",0
"1507","NR_180049.1",0
"1508","NR_180122.1",0
"1509","NR_118327.1",0
"1510","NR_118326.1",0
"1511","NR_178775.1",0
"1512","NR_109541.1",0
"1513","NR_025696.1",0
"1514","NR_132290.1",0
"1515","NR_125617.1",0
"1516","NR_173495.1",0
"1517","NR_042606.1",0
"1518","NR_125670.1",0
"1519","NR_117857.1",0
"1520","NR_135863.1",0
"1521","NR_118550.1",0
"1522","NR_184600.1",0
"1523","NR_036838.1",0
"1524","NR_027234.1",0
"1525","NR_173537.1",0
"1526","NR_114389.1",0
"1527","NR_137369.1",0
"1528","NR_114310.1",0
"1529","NR_165022.1",0
"1530","NR_181741.1",0
"1531","NR_115808.1",0
"1532","NR_125472.1",0
"1533","NR_145533.1",0
"1534","NR_118385.1",0
"1535","NR_145933.1",0
"1536","NR_115329.1",0
"1537","NR_137390.1",0
"1538","NR_156829.1",0
"1539","NR_180677.1",0
"1540","NR_042278.1",0
"1541","NR_025604.1",0
"1542","NR_116214.1",0
"1543","NR_157996.1",0
"1544","NR_044462.1",0
"1545","NR_114262.1",0
"1546","NR_025602.1",0
"1547","NR_199981.1",0
"1548","NR_041271.1",0
"1549","NR_113997.1",0
"1550","NR_118640.1",0
"1551","NR_025603.1",0
"1552","NR_109527.1",0
"1553","NR_147721.1",0
"1554","NR_108679.1",0
"1555","NR_164894.1",0
"1556","NR_180343.1",0
"1557","NR_025744.1",0
"1558","NR_044249.1",0
"1559","NR_156065.1",0
"1560","NR_108184.1",0
"1561","NR_175417.1",0
"1562","NR_179874.1",0
"1563","NR_164979.1",0
"1564","NR_153702.1",0
"1565","NR_115326.1",0
"1566","NR_104489.1",0
"1567","NR_121685.1",0
"1568","NR_025743.1",0
"1569","NR_025808.1",0
"1570","NR_157631.1",0
"1571","NR_158103.1",0
"1572","NR_109104.1",0
"1573","NR_116592.1",0
"1574","NR_181544.1",0
"1575","NR_025745.1",0
"1576","NR_181632.1",0
"1577","NR_199986.1",0
"1578","NR_042219.1",0
"1579","NR_118862.1",0
"1580","NR_156890.1",0
"1581","NR_151973.1",0
"1582","NR_179247.1",0
"1583","NR_181859.1",0
"1584","NR_117207.1",0
"1585","NR_125540.1",0
"1586","NR_148276.1",0
"1587","NR_043616.1",0
"1588","NR_136498.1",0
"1589","NR_044196.1",0
"1590","NR_025601.1",0
"1591","NR_043131.1",0
"1592","NR_109472.1",0
"1593","NR_044585.1",0
"1594","NR_044586.1",0
"1595","NR_133961.1",0
"1596","NR_135881.1",0
"1597","NR_043035.1",0
"1598","NR_118509.1",0
"1599","NR_042218.1",0
"1600","NR_025905.1",0
"1601","NR_178576.1",0
"1602","NR_136821.1",0
"1603","NR_044625.1",0
"1604","NR_115195.1",0
"1605","NR_117024.1",0
"1606","NR_179036.1",0
"1607","NR_025510.1",0
"1608","NR_028637.2",0
"1609","NR_113948.1",0
"1610","NR_036933.1",0
"1611","NR_112638.1",0
"1612","NR_074678.1",0
"1613","NR_112115.1",0
"1614","NR_040874.1",0
"1615","NR_112193.1",0
"1616","NR_114875.1",0
"1617","NR_040844.1",0
"1618","NR_114703.1",0
"1619","NR_115268.1",0
"1620","NR_118645.1",0
"1621","NR_114277.1",0
"1622","NR_116896.1",0
"1623","NR_126173.1",0
"1624","NR_041475.1",0
"1625","NR_114203.1",0
"1626","NR_181542.1",0
"1627","NR_024754.1",0
"1628","NR_113745.1",0
"1629","NR_118875.1",0
"1630","NR_178259.1",0
"1631","NR_040944.1",0
"1632","NR_118804.1",0
"1633","NR_041471.1",0
"1634","NR_114208.1",0
"1635","NR_044413.1",0
"1636","NR_145930.1",0
"1637","NR_181665.1",0
"1638","NR_024753.1",0
"1639","NR_113949.1",0
"1640","NR_025313.1",0
"1641","NR_112155.1",0
"1642","NR_041472.1",0
"1643","NR_114205.1",0
"1644","NR_041474.1",0
"1645","NR_178245.1",0
"1646","NR_181663.1",0
"1647","NR_181250.1",0
"1648","NR_024801.1",0
"1649","NR_113950.1",0
"1650","NR_041470.1",0
"1651","NR_114206.1",0
"1652","NR_024796.1",0
"1653","NR_112549.1",0
"1654","NR_113953.1",0
"1655","NR_041473.1",0
"1656","NR_114204.1",0
"1657","NR_181664.1",0
"1658","NR_036984.1",0
"1659","NR_112550.1",0
"1660","NR_114517.1",0
"1661","NR_146350.1",0
"1662","NR_178913.1",0
"1663","NR_025778.1",0
"1664","NR_112551.1",0
"1665","NR_169329.1",0
"1666","NR_180988.1",0
"1667","NR_178893.1",0
"1668","NR_109131.1",0
"1669","NR_171419.1",0
"1670","NR_180679.1",0
"1671","NR_132600.1",0
"1672","NR_181235.1",0
"1673","NR_149246.1",0
"1674","NR_108223.1",0
"1675","NR_146032.1",0
"1676","NR_146817.1",0
"1677","NR_157646.1",0
"1678","NR_118223.1",0
"1679","NR_156163.1",0
"1680","NR_156164.1",0
"1681","NR_156165.1",0
"1682","NR_156166.1",0
"1683","NR_156167.1",0
"1684","NR_156168.1",0
"1685","NR_156169.1",0
"1686","NR_156170.1",0
"1687","NR_118000.1",0
"1688","NR_156087.1",0
"1689","NR_169393.1",0
"1690","NR_135697.1",0
"1691","NR_148279.1",0
"1692","NR_044430.1",0
"1693","NR_112840.1",0
"1694","NR_116102.1",0
"1695","NR_174306.1",0
"1696","NR_144575.1",0
"1697","NR_191037.1",0
"1698","NR_172582.1",0
"1699","NR_172581.1",0
"1700","NR_158066.1",0
"1701","NR_043985.1",0
"1702","NR_148270.1",0
"1703","NR_041731.1",0
"1704","NR_109323.1",0
"1705","NR_159187.1",0
"1706","NR_180251.1",0
"1707","NR_136809.1",0
"1708","NR_109620.1",0
"1709","NR_145564.1",0
"1710","NR_126268.1",0
"1711","NR_116620.1",0
"1712","NR_134142.1",0
"1713","NR_178716.1",0
"1714","NR_164623.1",0
"1715","NR_116349.1",0
"1716","NR_029255.1",0
"1717","NR_116257.1",0
"1718","NR_115204.1",0
"1719","NR_042132.1",0
"1720","NR_116249.1",0
"1721","NR_116258.1",0
"1722","NR_044844.1",0
"1723","NR_116259.1",0
"1724","NR_112824.1",0
"1725","NR_028881.1",0
"1726","NR_116260.1",0
"1727","NR_044344.1",0
"1728","NR_116499.1",0
"1729","NR_157670.1",0
"1730","NR_025010.1",0
"1731","NR_116459.1",0
"1732","NR_116230.1",0
"1733","NR_125524.1",0
"1734","NR_117388.1",0
"1735","NR_133025.1",0
"1736","NR_043064.1",0
"1737","NR_102944.1",0
"1738","NR_113150.1",0
"1739","NR_115300.1",0
"1740","NR_144706.1",0
"1741","NR_112896.1",0
"1742","NR_113271.1",0
"1743","NR_145882.1",0
"1744","NR_179499.1",0
"1745","NR_181736.1",0
"1746","NR_181878.1",0
"1747","NR_043318.1",0
"1748","NR_113151.1",0
"1749","NR_179512.1",0
"1750","NR_025909.1",0
"1751","NR_113152.1",0
"1752","NR_118219.1",0
"1753","NR_113153.1",0
"1754","NR_043319.1",0
"1755","NR_102861.1",0
"1756","NR_125589.1",0
"1757","NR_151904.1",0
"1758","NR_177002.1",0
"1759","NR_176549.1",0
"1760","NR_176587.1",0
"1761","NR_176584.1",0
"1762","NR_177043.1",0
"1763","NR_186871.1",0
"1764","NR_042885.1",0
"1765","NR_118751.1",0
"1766","NR_180711.1",0
"1767","NR_133692.1",0
"1768","NR_042148.1",0
"1769","NR_104490.1",0
"1770","NR_041985.1",0
"1771","NR_114209.1",0
"1772","NR_115752.1",0
"1773","NR_043088.1",0
"1774","NR_041482.1",0
"1775","NR_180525.1",0
"1776","NR_042834.1",0
"1777","NR_114313.1",0
"1778","NR_041242.1",0
"1779","NR_112660.1",0
"1780","NR_041510.1",0
"1781","NR_041576.1",0
"1782","NR_114243.1",0
"1783","NR_025008.1",0
"1784","NR_112658.1",0
"1785","NR_041574.1",0
"1786","NR_114241.1",0
"1787","NR_024830.1",0
"1788","NR_112659.1",0
"1789","NR_041575.1",0
"1790","NR_114242.1",0
"1791","NR_113154.1",0
"1792","NR_041573.1",0
"1793","NR_114240.1",0
"1794","NR_116669.1",0
"1795","NR_174299.1",0
"1796","NR_180456.1",0
"1797","NR_173660.1",0
"1798","NR_026143.1",0
"1799","NR_042084.1",0
"1800","NR_042383.1",0
"1801","NR_042608.1",0
"1802","NR_108838.1",0
"1803","NR_156903.1",0
"1804","NR_133701.1",0
"1805","NR_025554.1",0
"1806","NR_149288.1",0
"1807","NR_043069.1",0
"1808","NR_117198.1",0
"1809","NR_036889.1",0
"1810","NR_112722.1",0
"1811","NR_118949.1",0
"1812","NR_179623.1",0
"1813","NR_026145.1",0
"1814","NR_112786.1",0
"1815","NR_114174.1",0
"1816","NR_179121.1",0
"1817","NR_044204.1",0
"1818","NR_042894.1",0
"1819","NR_173640.1",0
"1820","NR_146035.1",0
"1821","NR_116389.1",0
"1822","NR_026139.1",0
"1823","NR_132707.1",0
"1824","NR_173511.1",0
"1825","NR_041842.1",0
"1826","NR_074775.1",0
"1827","NR_025499.1",0
"1828","NR_137384.1",0
"1829","NR_041797.1",0
"1830","NR_041515.1",0
"1831","NR_044879.1",0
"1832","NR_177757.1",0
"1833","NR_041892.1",0
"1834","NR_181759.1",0
"1835","NR_116395.1",0
"1836","NR_152624.1",0
"1837","NR_074633.1",0
"1838","NR_115152.1",0
"1839","NR_156981.1",0
"1840","NR_043674.1",0
"1841","NR_074435.1",0
"1842","NR_116002.1",0
"1843","NR_178660.1",0
"1844","NR_178661.1",0
"1845","NR_024748.1",0
"1846","NR_024961.1",0
"1847","NR_026301.1",0
"1848","NR_028820.1",0
"1849","NR_148863.1",0
"1850","NR_145881.1",0
"1851","NR_108888.1",0
"1852","NR_117932.1",0
"1853","NR_117153.1",0
"1854","NR_117154.1",0
"1855","NR_118665.1",0
"1856","NR_119322.1",0
"1857","NR_119323.1",0
"1858","NR_119324.1",0
"1859","NR_119325.1",0
"1860","NR_119326.1",0
"1861","NR_119327.1",0
"1862","NR_119328.1",0
"1863","NR_119329.1",0
"1864","NR_119330.1",0
"1865","NR_119331.1",0
"1866","NR_119332.1",0
"1867","NR_119333.1",0
"1868","NR_119334.1",0
"1869","NR_119335.1",0
"1870","NR_119336.1",0
"1871","NR_119337.1",0
"1872","NR_042077.1",0
"1873","NR_114676.1",0
"1874","NR_115178.1",0
"1875","NR_115179.1",0
"1876","NR_179618.1",0
"1877","NR_025254.1",0
"1878","NR_133736.1",0
"1879","NR_181376.1",0
"1880","NR_043109.1",0
"1881","NR_043106.1",0
"1882","NR_074734.1",0
"1883","NR_136483.1",0
"1884","NR_135702.1",0
"1885","NR_181185.1",0
"1886","NR_025145.1",0
"1887","NR_133958.1",0
"1888","NR_116607.1",0
"1889","NR_179218.1",0
"1890","NR_181299.1",0
"1891","NR_179219.1",0
"1892","NR_181300.1",0
"1893","NR_042110.1",0
"1894","NR_180821.1",0
"1895","NR_029328.1",0
"1896","NR_028798.1",0
"1897","NR_108515.1",0
"1898","NR_108514.1",0
"1899","NR_025118.1",0
"1900","NR_028787.1",0
"1901","NR_171495.1",0
"1902","NR_108516.1",0
"1903","NR_041994.1",0
"1904","NR_114668.1",0
"1905","NR_119112.1",0
"1906","NR_136423.1",0
"1907","NR_028799.1",0
"1908","NR_116284.1",0
"1909","NR_025834.1",0
"1910","NR_199924.1",0
"1911","NR_199925.1",0
"1912","NR_199988.1",0
"1913","NR_158081.1",0
"1914","NR_116964.1",0
"1915","NR_104870.1",0
"1916","NR_137231.1",0
"1917","NR_036975.1",0
"1918","NR_116824.1",0
"1919","NR_042625.1",0
"1920","NR_042563.1",0
"1921","NR_178275.1",0
"1922","NR_044605.1",0
"1923","NR_074584.1",0
"1924","NR_116823.1",0
"1925","NR_036974.1",0
"1926","NR_029353.1",0
"1927","NR_176473.1",0
"1928","NR_176474.1",0
"1929","NR_189241.1",0
"1930","NR_201647.1",0
"1931","NR_156911.1",0
"1932","NR_152718.1",0
"1933","NR_108381.1",0
"1934","NR_118301.1",0
"1935","NR_152717.1",0
"1936","NR_176489.1",0
"1937","NR_025501.1",0
"1938","NR_114869.1",0
"1939","NR_044254.1",0
"1940","NR_114177.1",0
"1941","NR_178480.1",0
"1942","NR_148828.1",0
"1943","NR_026088.1",0
"1944","NR_113771.1",0
"1945","NR_025570.1",0
"1946","NR_109545.1",0
"1947","NR_133959.1",0
"1948","NR_027600.1",0
"1949","NR_074273.1",0
"1950","NR_116218.1",0
"1951","NR_181749.1",0
"1952","NR_114900.1",0
"1953","NR_074562.1",0
"1954","NR_132327.1",0
"1955","NR_152077.1",0
"1956","NR_153743.1",0
"1957","NR_118334.1",0
"1958","NR_037088.1",0
"1959","NR_024654.1",0
"1960","NR_113755.1",0
"1961","NR_116103.1",0
"1962","NR_117261.1",0
"1963","NR_115955.1",0
"1964","NR_114340.1",0
"1965","NR_117899.1",0
"1966","NR_170449.1",0
"1967","NR_026463.1",0
"1968","NR_178962.1",0
"1969","NR_169332.1",0
"1970","NR_169330.1",0
"1971","NR_170397.1",0
"1972","NR_170409.1",0
"1973","NR_178605.1",0
"1974","NR_041347.1",0
"1975","NR_135716.1",0
"1976","NR_042583.1",0
"1977","NR_170505.1",0
"1978","NR_157705.1",0
"1979","NR_126266.1",0
"1980","NR_171496.1",0
"1981","NR_180782.1",0
"1982","NR_178511.1",0
"1983","NR_179906.1",0
"1984","NR_109170.1",0
"1985","NR_104550.1",0
"1986","NR_025582.1",0
"1987","NR_025583.1",0
"1988","NR_178391.1",0
"1989","NR_156059.1",0
"1990","NR_180466.1",0
"1991","NR_175450.1",0
"1992","NR_042376.1",0
"1993","NR_117545.1",0
"1994","NR_125447.1",0
"1995","NR_171420.1",0
"1996","NR_042961.1",0
"1997","NR_165011.1",0
"1998","NR_116883.1",0
"1999","NR_180323.1",0
"2000","NR_146661.1",0
"2001","NR_152625.1",0
"2002","NR_152626.1",0
