"","rad_dada2_accession_all","Freq"
"928","AABA21_RS24025",0
"929","AABA21_RS24070",0
"930","AABA21_RS26565",0
"931","AABA21_RS34110",0
"932","KYN89_RS11150",0
"933","KYN89_RS11180",0
"934","ACUJ40_RS05330",0
"935","H577_RS15880",0
"936","MMOB_RS02800",0
"937","WG904_RS07425",0
"938","WG904_RS09130",0
"939","CTY47_RS01650",0
"940","CTY47_RS02800",0
"941","CTY47_RS03975",0
"942","CTY47_RS04630",0
"943","CTY47_RS10025",0
"944","CPB_RS04545",0
"945","E0I61_RS16175",0
"946","U0029_RS02630",0
"947","U0029_RS04965",0
"948","U0029_RS06900",0
"949","B5X57_RS10725",0
"950","F1E73_RS16905",0
"951","IE195_RS25970",0
"952","H9Q08_RS01670",0
"953","H9Q08_RS12860",0
"954","H9Q08_RS12885",0
"955","H9Q08_RS20345",0
"956","H9Q08_RS20370",0
"957","GXM21_RS00470",0
"958","GXM21_RS00505",0
"959","GXM21_RS00625",0
"960","GXM21_RS01180",0
"961","GXM21_RS09615",0
"962","GXM21_RS10400",0
"963","MLE18_RS17775",0
"964","HUB92_RS03325",0
"965","QC631_RS00050",0
"966","QC631_RS01765",0
"967","QC631_RS03095",0
"968","QC631_RS05355",0
"969","QC631_RS16270",0
"970","QC631_RS22390",0
"971","SR894_RS00005",0
"972","SR894_RS01620",0
"973","SR894_RS09505",0
"974","SR894_RS12440",0
"975","SR894_RS17165",0
"976","SR894_RS22755",0
"977","GCE86_RS05590",0
"978","GCE86_RS19190",0
"979","GCE86_RS24555",0
"980","H0B54_RS08080",0
"981","H0B54_RS29275",0
"982","ABEA93_RS41855",0
"983","ACFQDL_RS11915",0
"984","ACFQDL_RS12230",0
"985","ACFQDL_RS13835",0
"986","ACFQDL_RS15250",0
"987","ACFQDL_RS17565",0
"988","ACFQDL_RS18720",0
"989","O9X91_RS06875",0
"990","O9X91_RS08560",0
"991","O9X91_RS16700",0
"992","HM987_RS07440",0
"993","HM987_RS14660",0
"994","QMG16_RS01265",0
"995","QMG16_RS09235",0
"996","QMG16_RS15110",0
"997","GQ671_RS07475",0
"998","GQ671_RS11415",0
"999","GQ671_RS11420",0
"1000","GQ671_RS12855",0
"1001","GQ671_RS12860",0
"1002","JOF54_RS08460",0
"1003","JOF54_RS18360",0
"1004","JCM14822_RS18545",0
"1005","F4V45_RS05840",0
"1006","ACFO4N_RS08995",0
"1007","ACFO4N_RS11000",0
"1008","ACFO4N_RS13570",0
"1009","ACFO4N_RS16285",0
"1010","ACFO4N_RS17895",0
"1011","ACFO4N_RS17995",0
"1012","MKO06_RS17070",0
"1013","EHQ70_RS07295",0
"1014","OH491_RS19675",0
"1015","LIW09_RS10355",0
"1016","LIW09_RS11735",0
"1017","D174_RS16800",0
"1018","D174_RS19760",0
"1019","FHS16_RS02725",0
"1020","FHS16_RS13105",0
"1021","FHS16_RS14615",0
"1022","FHS16_RS31505",0
"1023","FHS16_RS31320",0
"1024","OWK30_RS10725",0
"1025","P3R27_RS14975",0
"1026","P3R27_RS14245",0
"1027","P3R27_RS14620",0
"1028","BN3794_RS01200",0
"1029","BN3794_RS15635",0
"1030","DN752_RS03400",0
"1031","DN752_RS06270",0
"1032","DN752_RS06885",0
"1033","DN752_RS14930",0
"1034","R9X47_RS10810",0
"1035","R9X47_RS12785",0
"1036","R9X47_RS13960",0
"1037","R9X47_RS14285",0
"1038","R9X47_RS16310",0
"1039","R9X47_RS16805",0
"1040","R9X47_RS16820",0
"1041","R9X47_RS16920",0
"1042","R9X47_RS16935",0
"1043","R9X47_RS25640",0
"1044","R9X47_RS25955",0
"1045","R9X47_RS26150",0
"1046","METTU_RS13970",0
"1047","METTU_RS15570",0
"1048","JT362_RS35235",0
"1049","EJL01_RS11555",0
"1050","EJL01_RS09455",0
"1051","H8S76_RS00005",0
"1052","H8S76_RS27920",0
"1053","ABD935_RS16530",0
"1054","A9J31_RS01740",0
"1055","A9J31_RS15755",0
"1056","A9J31_RS14635",0
"1057","DFR54_RS12995",0
"1058","ABS768_RS17415",0
"1059","ABS768_RS17440",0
"1060","OCV30_RS00105",0
"1061","OCV30_RS01805",0
"1062","OCV30_RS01820",0
"1063","OCV30_RS01845",0
"1064","OCV30_RS03075",0
"1065","OCV30_RS13475",0
"1066","OCV30_RS13490",0
"1067","OCV30_RS14755",0
"1068","OCV30_RS14775",0
"1069","OCV30_RS14790",0
"1070","OCV30_RS15110",0
"1071","OCV30_RS15125",0
"1072","OCV30_RS15140",0
"1073","OCV30_RS15415",0
"1074","OCV30_RS15760",0
"1075","G7A66_RS09170",0
"1076","DYY88_RS02045",0
"1077","ACZ5T9_RS01675",0
"1078","ACZ5T9_RS02050",0
"1079","RRF64_RS09335",0
"1080","RRF64_RS18710",0
"1081","J3491_RS11715",0
"1082","HH303_RS19875",0
"1083","ACSAZK_RS09810",0
"1084","ACSAZK_RS13460",0
"1085","ACSAZK_RS16230",0
"1086","CIP100161_RS03775",0
"1087","CIP100161_RS05710",0
"1088","CIP100161_RS09535",0
"1089","CIP100161_RS10755",0
"1090","CIP100161_RS11360",0
"1091","H8695_RS11510",0
"1092","H8695_RS11530",0
"1093","CCR94_RS09770",0
"1094","NWP17_RS10225",0
"1095","NWP17_RS10230",0
"1096","NWP17_RS12260",0
"1097","NWP17_RS12265",0
"1098","B5D25_RS00015",0
"1099","B5D25_RS12665",0
"1100","J1W56_RS25695",0
"1101","J1W56_RS25810",0
"1102","J1W56_RS25830",0
"1103","J1W56_RS25835",0
"1104","J1W56_RS25840",0
"1105","J1W56_RS25845",0
"1106","J1W56_RS25850",0
"1107","J1W56_RS25855",0
"1108","J1W56_RS25860",0
"1109","J1W56_RS25865",0
"1110","J1W56_RS25870",0
"1111","J1W56_RS25875",0
"1112","J1W56_RS25880",0
"1113","HNR00_RS25265",0
"1114","FPL07_RS17360",0
"1115","FPL07_RS17305",0
"1116","HLB35_RS05725",0
"1117","HLB35_RS05865",0
"1118","HLB35_RS08020",0
"1119","HLB35_RS10515",0
"1120","HLB35_RS11680",0
"1121","HLB35_RS14995",0
"1122","CEP88_RS13775",0
"1123","FN924_RS00210",0
"1124","FN924_RS00520",0
"1125","FN924_RS00580",0
"1126","FN924_RS00980",0
"1127","FN924_RS02480",0
"1128","FN924_RS04040",0
"1129","FN924_RS05480",0
"1130","FN924_RS12425",0
"1131","FF124_RS20440",0
"1132","JWJ88_RS10505",0
"1133","JWJ88_RS14475",0
"1134","JWJ88_RS20200",0
"1135","KR50_RS15150",0
"1136","H7E91_RS11240",0
"1137","CCE_RS18050",0
"1138","CCE_RS18760",0
"1139","TW_RS03285",0
"1140","IE132_RS06060",0
"1141","IE132_RS07565",0
"1142","DWA56_RS18515",0
"1143","DKT77_RS07690",0
"1144","DKT77_RS14385",0
"1145","OZD65_RS01265",0
"1146","OZD65_RS04050",0
"1147","OZD65_RS04080",0
"1148","OZD65_RS04195",0
"1149","QS713_RS09065",0
"1150","SD28_RS01510",0
"1151","SD28_RS03550",0
"1152","SD28_RS07505",0
"1153","CKY51_RS04585",0
"1154","BSZ36_RS13405",0
"1155","HOP44_RS15200",0
"1156","DRF58_RS17905",0
"1157","D3U04_RS04960",0
"1158","D3U04_RS08940",0
"1159","D3U04_RS22320",0
"1160","D3U04_RS26810",0
"1161","G7G_RS0110385",0
"1162","BSZ04_RS05085",0
"1163","BSZ04_RS08995",0
"1164","BSZ04_RS09860",0
"1165","BSZ04_RS09875",0
"1166","BSZ04_RS10345",0
"1167","BSZ04_RS20960",0
"1168","BSZ04_RS23415",0
"1169","BSZ04_RS23905",0
"1170","BSZ04_RS24105",0
"1171","BSZ04_RS24430",0
"1172","BSZ04_RS24445",0
"1173","BSZ04_RS24475",0
"1174","BSZ04_RS24695",0
"1175","BLU81_RS19005",0
"1176","BLU81_RS27330",0
"1177","BLU81_RS30945",0
"1178","BLU81_RS32375",0
"1179","BLU81_RS44275",0
"1180","MRS74_RS23460",0
"1181","S58_RS13900",0
"1182","S58_RS32125",0
"1183","GD880_RS11585",0
"1184","GD880_RS18340",0
"1185","BUB44_RS00005",0
"1186","BUB44_RS11525",0
"1187","BUB44_RS12515",0
"1188","BUB44_RS00010",0
"1189","KC820_RS10790",0
"1190","KC820_RS12845",0
"1191","KC820_RS13125",0
"1192","B5M06_RS00930",0
"1193","B5M06_RS04100",0
"1194","B5M06_RS04125",0
"1195","B5M06_RS06425",0
"1196","B5M06_RS06450",0
"1197","CAMM_RS07230",0
"1198","CAMM_RS09655",0
"1199","CAMM_RS10670",0
"1200","CAMM_RS12075",0
"1201","PW52_RS16795",0
"1202","ON36_RS05730",0
"1203","OSR52_RS17645",0
"1204","Z053_RS0127115",0
"1205","IEV88_RS07530",0
"1206","NXG59_RS01475",0
"1207","NXG59_RS05315",0
"1208","NXG59_RS06655",0
"1209","NXG59_RS09935",0
"1210","LQ952_RS01235",0
"1211","CMUST_RS04500",0
"1212","CMUST_RS07485",0
"1213","CMUST_RS12515",0
"1214","CMUST_RS14670",0
"1215","CCZ37_RS00235",0
"1216","CCZ37_RS00270",0
"1217","CCZ37_RS00570",0
"1218","CCZ37_RS00945",0
"1219","CCZ37_RS01355",0
"1220","CCZ37_RS01390",0
"1221","CCZ37_RS03145",0
"1222","CCZ37_RS10990",0
"1223","CCZ37_RS11020",0
"1224","CCZ37_RS13190",0
"1225","AP371_RS06880",0
"1226","AP371_RS20525",0
"1227","BCF74_RS01040",0
"1228","K6M89_RS30445",0
"1229","I8J30_RS28155",0
"1230","I8J30_RS29410",0
"1231","I8J30_RS31485",0
"1232","I8J30_RS32005",0
"1233","I8J30_RS32595",0
"1234","I8J30_RS32615",0
"1235","I8J30_RS32645",0
"1236","HRJ34_RS14315",0
"1237","HRJ34_RS20640",0
"1238","JOC77_RS06855",0
"1239","JOC77_RS19720",0
"1240","JOC77_RS21035",0
"1241","JOC77_RS21045",0
"1242","LRK52_RS01930",0
"1243","LRK52_RS17500",0
"1244","GSQ19_RS01420",0
"1245","GSQ19_RS09340",0
"1246","GSQ19_RS16580",0
"1247","GSQ19_RS21465",0
"1248","AIF0345_RS02655",0
"1249","AIF0345_RS06170",0
"1250","AIF0345_RS06850",0
"1251","CHU92_RS04975",0
"1252","PYW32_RS00875",0
"1253","PYW32_RS01935",0
"1254","PYW32_RS01950",0
"1255","PYW32_RS02990",0
"1256","PYW32_RS04375",0
"1257","PYW32_RS06265",0
"1258","PYW32_RS13180",0
"1259","QW060_RS00370",0
"1260","QW060_RS10820",0
"1261","QW060_RS11490",0
"1262","QW060_RS11600",0
"1263","QW060_RS14230",0
"1264","QW060_RS18310",0
"1265","QW060_RS21890",0
"1266","I5776_RS00045",0
"1267","I5776_RS00150",0
"1268","I5776_RS00440",0
"1269","I5776_RS00500",0
"1270","I5776_RS00945",0
"1271","I5776_RS06305",0
"1272","I5776_RS16060",0
"1273","I5776_RS18475",0
"1274","I5776_RS19430",0
"1275","I5776_RS19595",0
"1276","J2Z32_RS07630",0
"1277","J2Z32_RS22185",0
"1278","KG086_RS01110",0
"1279","KG086_RS03365",0
"1280","KG086_RS03570",0
"1281","KG086_RS08135",0
"1282","KG086_RS11420",0
"1283","WKK_RS01900",0
"1284","WKK_RS03870",0
"1285","WKK_RS04165",0
"1286","WKK_RS04905",0
"1287","WKK_RS05655",0
"1288","HDA45_RS04690",0
"1289","HDA45_RS08580",0
"1290","HDA45_RS27155",0
"1291","HDA45_RS30405",0
"1292","KHF85_RS00740",0
"1293","KHF85_RS02500",0
"1294","HMPREF9943_RS00015",0
"1295","HMPREF9943_RS02380",0
"1296","HMPREF9943_RS02395",0
"1297","HMPREF9943_RS04830",0
"1298","HMPREF9943_RS07045",0
"1299","HMPREF9943_RS07070",0
"1300","HMPREF9943_RS08800",0
"1301","HMPREF9943_RS09475",0
"1302","J2T59_RS04910",0
"1303","J2T59_RS06310",0
"1304","J2T59_RS10200",0
"1305","HT585_RS31510",0
"1306","HU763_RS00615",0
"1307","HU763_RS00630",0
"1308","HU763_RS02120",0
"1309","HU763_RS03140",0
"1310","HU763_RS09230",0
"1311","HU763_RS18765",0
"1312","HU763_RS20880",0
"1313","QJV27_RS05260",0
"1314","QJV27_RS05590",0
"1315","QJV27_RS06410",0
"1316","QJV27_RS08690",0
"1317","EKN16_RS13655",0
"1318","EKN16_RS17980",0
"1319","EKN16_RS18165",0
"1320","EKN16_RS22255",0
"1321","EKN16_RS23050",0
"1322","EKN16_RS23405",0
"1323","EKN16_RS26310",0
"1324","EKN16_RS26715",0
"1325","EKN16_RS30010",0
"1326","DJ58_RS12290",0
"1327","DJ58_RS10655",0
"1328","DJ58_RS08955",0
"1329","DJ58_RS08325",0
"1330","DJ58_RS07640",0
"1331","DJ58_RS07460",0
"1332","DJ58_RS04360",0
"1333","GL300_RS25860",0
"1334","POW22_RS14190",0
"1335","POW22_RS14195",0
"1336","POW22_RS07220",0
"1337","GAVG_RS00390",0
"1338","GAVG_RS00820",0
"1339","CST_RS03835",0
"1340","CST_RS09980",0
"1341","CST_RS13000",0
"1342","PKE95_RS23855",0
"1343","GEMRO_RS0104370",0
"1344","GEMRO_RS0108950",0
"1345","GEMRO_RS0117665",0
"1346","GEMRO_RS0125240",0
"1347","AAHM91_RS02215",0
"1348","AAY81_RS01895",0
"1349","AAY81_RS07680",0
"1350","AAY81_RS09005",0
"1351","I6G45_RS00110",0
"1352","I6G45_RS00545",0
"1353","I6G45_RS00745",0
"1354","I6G45_RS04115",0
"1355","I6G45_RS16130",0
"1356","I6G45_RS18305",0
"1357","I6G45_RS20670",0
"1358","DAETH_RS01185",0
"1359","DAETH_RS01445",0
"1360","DAETH_RS15140",0
"1361","DAETH_RS20990",0
"1362","CS006_RS10575",0
"1363","EGH23_RS20500",0
"1364","EGH23_RS06615",0
"1365","EGH23_RS14635",0
"1366","HO274_RS04365",0
"1367","HO274_RS10100",0
"1368","AJAP_RS10470",0
"1369","AJAP_RS14100",0
"1370","AJAP_RS29955",0
"1371","AJAP_RS33035",0
"1372","BE0216_RS07945",0
"1373","BE0216_RS08375",0
"1374","WAB14_RS18140",0
"1375","GMD78_RS19050",0
"1376","GMD78_RS19660",0
"1377","GMD78_RS20745",0
"1378","GMD78_RS20910",0
"1379","GMD78_RS21020",0
"1380","GMD78_RS21170",0
"1381","GMD78_RS21255",0
"1382","GMD78_RS06550",0
"1383","GMD78_RS07975",0
"1384","OOL03_RS01420",0
"1385","WG901_RS23675",0
"1386","QQK45_RS06265",0
"1387","QQK45_RS14780",0
"1388","QQK45_RS19580",0
"1389","JTJ31_RS17315",0
"1390","JTJ31_RS24230",0
"1391","JTJ31_RS24235",0
"1392","JTJ31_RS24350",0
"1393","ACRSBM_RS07255",0
"1394","ACRSBM_RS10150",0
"1395","ACRSBM_RS28985",0
"1396","ACRSBM_RS31310",0
"1397","ACRSBM_RS35010",0
"1398","BMZ51_RS22975",0
"1399","HXT67_RS16975",0
"1400","HXT67_RS39830",0
"1401","JCM25354_RS15280",0
"1402","KBP53_RS03235",0
"1403","KBP53_RS09410",0
"1404","KBP53_RS10865",0
"1405","ABWU43_RS00945",0
"1406","AAA926_RS07805",0
"1407","AAA926_RS09060",0
"1408","AAA926_RS09745",0
"1409","WDB70_RS00200",0
"1410","WDB70_RS00950",0
"1411","WDB70_RS01225",0
"1412","WDB70_RS04730",0
"1413","WDB70_RS04755",0
"1414","WDB70_RS11195",0
"1415","V2E26_RS00340",0
"1416","V2E26_RS00725",0
"1417","F3059_RS13530",0
"1418","ABD036_RS18695",0
"1419","HNQ56_RS23825",0
"1420","C812_RS23020",0
"1421","C812_RS08305",0
"1422","C812_RS15040",0
"1423","C812_RS17880",0
"1424","C812_RS20725",0
"1425","C812_RS20750",0
"1426","BR66_RS0109615",0
"1427","BR66_RS0112065",0
"1428","BR66_RS0113510",0
"1429","BR66_RS0114465",0
"1430","BR66_RS0115295",0
"1431","BR66_RS0115420",0
"1432","BR66_RS0115610",0
"1433","H625_RS0105595",0
"1434","H625_RS0108785",0
"1435","CRG89_RS03725",0
"1436","V8J82_RS06255",0
"1437","M1L62_RS29245",0
"1438","M1L62_RS29260",0
"1439","IM45_RS00850",0
"1440","IM45_RS02805",0
"1441","K8352_RS19630",0
"1442","K8352_RS19805",0
"1443","K8352_RS17115",0
"1444","K8352_RS19450",0
"1445","K8352_RS06535",0
"1446","J0X19_RS17710",0
"1447","J0X19_RS24305",0
"1448","J0X19_RS24645",0
"1449","J0X19_RS24680",0
"1450","N2597_RS16270",0
"1451","N2597_RS18205",0
"1452","N2597_RS20510",0
"1453","FB474_RS03250",0
"1454","FB474_RS10900",0
"1455","FB474_RS15375",0
"1456","DOM33_RS16035",0
"1457","PQG45_RS05945",0
"1458","PQG45_RS08685",0
"1459","PQG45_RS11900",0
"1460","ACFSVN_RS04905",0
"1461","UAA55_RS00565",0
"1462","UAA55_RS05715",0
"1463","UAA55_RS18455",0
"1464","UAA55_RS19455",0
"1465","UAA55_RS20920",0
"1466","QUE25_RS01575",0
"1467","QUE25_RS03510",0
"1468","J1784_RS00050",0
"1469","J1784_RS00055",0
"1470","J1784_RS00060",0
"1471","J1784_RS15860",0
"1472","J1784_RS00320",0
"1473","J1784_RS00290",0
"1474","J1784_RS00260",0
"1475","Aau02nite_RS45535",0
"1476","L2U69_RS19050",0
"1477","Ga0102493_RS12980",0
"1478","B5D29_RS08220",0
"1479","B5D29_RS08495",0
"1480","B5D29_RS00745",0
"1481","B5D29_RS04715",0
"1482","H562_RS0108330",0
"1483","D9T19_RS14215",0
"1484","D9T19_RS06310",0
"1485","P7122_RS15705",0
"1486","D2833_RS01345",0
"1487","D2833_RS03485",0
"1488","ACKUB0_RS04160",0
"1489","ACKUB0_RS06375",0
"1490","ACKUB0_RS06560",0
"1491","ACKUB0_RS14650",0
"1492","HCU73_RS11780",0
"1493","V2J52_RS07835",0
"1494","V2J52_RS15415",0
"1495","V2J52_RS16990",0
"1496","BMY18_RS04470",0
"1497","BMY18_RS20625",0
"1498","CBP33_RS09320",0
"1499","CBP33_RS12770",0
"1500","CBP33_RS15900",0
"1501","CBP33_RS17545",0
"1502","Nocox_RS09235",0
"1503","Nocox_RS27220",0
"1504","Nocox_RS32110",0
"1505","Nocox_RS36240",0
"1506","Nocox_RS39345",0
"1507","F593_RS0121100",0
"1508","EUBIFOR_RS00015",0
"1509","DX498_RS05305",0
"1510","DX498_RS06525",0
"1511","DX498_RS06545",0
"1512","DX498_RS07530",0
"1513","DX498_RS16235",0
"1514","DX498_RS16645",0
"1515","DX498_RS16670",0
"1516","DX498_RS17405",0
"1517","DX498_RS17620",0
"1518","DX498_RS17650",0
"1519","EF384_RS09545",0
"1520","EF384_RS09625",0
"1521","QMG63_RS02330",0
"1522","ABC728_RS14705",0
"1523","ABC728_RS17310",0
"1524","ABC728_RS04450",0
"1525","ABC728_RS09065",0
"1526","FXO21_RS07285",0
"1527","FXO21_RS11025",0
"1528","ACE2AL_RS00275",0
"1529","ACE2AL_RS01970",0
"1530","ACE2AL_RS02765",0
"1531","ACE2AL_RS04600",0
"1532","ACE2AL_RS15555",0
"1533","ACE2AL_RS19360",0
"1534","ACE2AL_RS19650",0
"1535","QOS03_RS00005",0
"1536","QOS03_RS09135",0
"1537","QOS03_RS09385",0
"1538","QOS03_RS09390",0
"1539","QOS03_RS09400",0
"1540","QOS03_RS09465",0
"1541","QOS03_RS09485",0
"1542","QOS03_RS09505",0
"1543","QOS03_RS09515",0
"1544","QOS03_RS09520",0
"1545","NMLP_RS00125",0
"1546","AUP74_RS06655",0
"1547","AUP74_RS07235",0
"1548","AUP74_RS07260",0
"1549","AUP74_RS10290",0
"1550","BLV91_RS16695",0
"1551","B0B12_RS19900",0
"1552","FIT61_RS02355",0
"1553","EL26_RS23100",0
"1554","EL26_RS23155",0
"1555","LXN57_RS47495",0
"1556","KZP23_RS00305",0
"1557","KZP23_RS09065",0
"1558","KZP23_RS09090",0
"1559","KZP23_RS21260",0
"1560","KZP23_RS22730",0
"1561","HNR09_RS00850",0
"1562","HNR09_RS05410",0
"1563","DDE76_RS19160",0
"1564","CLOACE_RS04400",0
"1565","CLOACE_RS08880",0
"1566","CLOACE_RS11025",0
"1567","CLOACE_RS11195",0
"1568","CLOACE_RS11540",0
"1569","CLOACE_RS11570",0
"1570","CLOACE_RS11575",0
"1571","CLOACE_RS11635",0
"1572","ACFQ0I_RS17505",0
"1573","RA156_RS01395",0
"1574","ACFQVB_RS09955",0
"1575","ACFQVB_RS13780",0
"1576","ACFQVB_RS18040",0
"1577","ACFQVB_RS33370",0
"1578","N783_RS20665",0
"1579","MM239_RS06700",0
"1580","MM239_RS20725",0
"1581","MM239_RS20810",0
"1582","MM239_RS20915",0
"1583","MM239_RS05400",0
"1584","AT687_RS03355",0
"1585","AT687_RS05675",0
"1586","AT687_RS09100",0
"1587","AT687_RS10380",0
"1588","AT687_RS11080",0
"1589","F960_RS00350",0
"1590","F960_RS01715",0
"1591","F960_RS04315",0
"1592","F960_RS08400",0
"1593","F960_RS15050",0
"1594","F960_RS20180",0
"1595","BUE18_RS08855",0
"1596","RM540_RS08025",0
"1597","DYB71_RS11305",0
"1598","DYB71_RS19100",0
"1599","F0T65_RS02155",0
"1600","F0T65_RS09615",0
"1601","F0T65_RS09660",0
"1602","F0T65_RS11870",0
"1603","F0T65_RS17215",0
"1604","F0T65_RS18095",0
"1605","LMF89_RS25335",0
"1606","LMF89_RS06995",0
"1607","LMF89_RS07755",0
"1608","ACFQGU_RS12045",0
"1609","BMZ25_RS20330",0
"1610","VEIT17_RS00235",0
"1611","VEIT17_RS02265",0
"1612","VEIT17_RS06160",0
"1613","VEIT17_RS06815",0
"1614","E2K76_RS19915",0
"1615","AVR58_RS01560",0
"1616","AVR58_RS02900",0
"1617","AVR58_RS14200",0
"1618","BW935_RS17855",0
"1619","BW935_RS17770",0
"1620","BW935_RS11675",0
"1621","BW935_RS17480",0
"1622","BW935_RS17895",0
"1623","CLFO_RS00055",0
"1624","CLFO_RS00220",0
"1625","CLFO_RS05930",0
"1626","CLFO_RS06105",0
"1627","CLFO_RS06175",0
"1628","CLFO_RS18975",0
"1629","CLFO_RS19065",0
"1630","CLFO_RS19150",0
"1631","CLFO_RS19215",0
"1632","CLFO_RS19280",0
"1633","CLFO_RS19955",0
"1634","ONA70_RS34460",0
"1635","CSPA_RS00040",0
"1636","CSPA_RS00695",0
"1637","CSPA_RS02475",0
"1638","CSPA_RS03600",0
"1639","CSPA_RS19075",0
"1640","CSPA_RS25315",0
"1641","CSPA_RS25400",0
"1642","CSPA_RS27090",0
"1643","CSPA_RS27135",0
"1644","CSPA_RS27180",0
"1645","CSPA_RS27960",0
"1646","ABD006_RS09935",0
"1647","ABD006_RS13795",0
"1648","ABD006_RS16425",0
"1649","ABD006_RS17330",0
"1650","ABD006_RS17815",0
"1651","ACQ4KW_RS00065",0
"1652","ACQ4KW_RS01430",0
"1653","ACQ4KW_RS01945",0
"1654","ACQ4KW_RS01990",0
"1655","ACQ4KW_RS15755",0
"1656","ACQ4KW_RS16145",0
"1657","RC74_RS05090",0
"1658","RC74_RS06205",0
"1659","RC74_RS07500",0
"1660","SNE34_RS14605",0
"1661","BME_RS00940",0
"1662","BME_RS01910",0
"1663","BME_RS11060",0
"1664","EB812_RS11490",0
"1665","EB812_RS11525",0
"1666","E5K02_RS25360",0
"1667","E5K02_RS25370",0
"1668","E5K02_RS15255",0
"1669","BLT26_RS16145",0
"1670","ACFSR6_RS17550",0
"1671","HHL24_RS43235",0
"1672","HHL24_RS43310",0
"1673","HHL24_RS43365",0
"1674","HHL24_RS43415",0
"1675","HHL24_RS43520",0
"1676","HHL24_RS43540",0
"1677","HHL24_RS19935",0
"1678","HHL24_RS29965",0
"1679","HHL24_RS37830",0
"1680","HHL24_RS41140",0
"1681","ACO9K6_RS03975",0
"1682","ACO9K6_RS06325",0
"1683","ACO9K6_RS16605",0
"1684","ACO9K6_RS17645",0
"1685","ACO9K6_RS20910",0
"1686","ACFOLJ_RS00830",0
"1687","ACFOLJ_RS00870",0
"1688","ACFOLJ_RS05240",0
"1689","ACFOLJ_RS05350",0
"1690","ACFOLJ_RS05430",0
"1691","ACFOLJ_RS05480",0
"1692","ACFOLJ_RS05520",0
"1693","ACFOLJ_RS11180",0
"1694","ACFOLJ_RS11225",0
"1695","ACFOLJ_RS11260",0
"1696","DT076_RS19075",0
"1697","C1J01_RS30155",0
"1698","C1J01_RS35790",0
"1699","C1J01_RS14530",0
"1700","C1J01_RS47910",0
"1701","C1J01_RS48650",0
"1702","C1J01_RS48750",0
"1703","C1J01_RS48920",0
"1704","IEV09_RS12645",0
"1705","QWE_RS00850",0
"1706","QWE_RS24120",0
"1707","ACUY4T_RS14335",0
"1708","NRP21_RS10795",0
"1709","NRP21_RS12315",0
"1710","AA13595_RS15950",0
"1711","QLQ22_RS00055",0
"1712","QLQ22_RS00190",0
"1713","QLQ22_RS00510",0
"1714","QLQ22_RS00570",0
"1715","QLQ22_RS00960",0
"1716","QLQ22_RS01475",0
"1717","QLQ22_RS01735",0
"1718","QLQ22_RS01750",0
"1719","QLQ22_RS01765",0
"1720","QLQ22_RS03570",0
"1721","QLQ22_RS20260",0
"1722","ACNQFN_RS14020",0
"1723","ACNQFN_RS17515",0
"1724","ACNQFN_RS20260",0
"1725","ACNQFN_RS21830",0
"1726","QPK24_RS00050",0
"1727","QPK24_RS00070",0
"1728","QPK24_RS00400",0
"1729","QPK24_RS00650",0
"1730","QPK24_RS00945",0
"1731","QPK24_RS01360",0
"1732","QPK24_RS03075",0
"1733","QPK24_RS04125",0
"1734","QPK24_RS19085",0
"1735","QPK24_RS20330",0
"1736","QPK24_RS20955",0
"1737","QPK24_RS21360",0
"1738","LO55_RS03690",0
"1739","LO55_RS03740",0
"1740","LO55_RS03830",0
"1741","LO55_RS03865",0
"1742","LO55_RS08420",0
"1743","LO55_RS08460",0
"1744","LO55_RS08490",0
"1745","C10C_RS04495",0
"1746","C7E00_RS03530",0
"1747","C7E00_RS14110",0
"1748","M3P21_RS21960",0
"1749","LNQ49_RS02420",0
"1750","LNQ49_RS04105",0
"1751","LNQ49_RS07510",0
"1752","LNQ49_RS07695",0
"1753","LNQ49_RS13220",0
"1754","LNQ49_RS14850",0
"1755","LNQ49_RS22760",0
"1756","B9Y99_RS18370",0
"1757","BM411_RS19130",0
"1758","ACZ7SB_RS10485",0
"1759","DFI_RS00125",0
"1760","DFI_RS00905",0
"1761","DFI_RS01735",0
"1762","OSH11_RS24490",0
"1763","BN1187_RS01490",0
"1764","BN1187_RS01505",0
"1765","BN1187_RS06445",0
"1766","FEK29_RS17715",0
"1767","JSY13_RS08350",0
"1768","JSY13_RS09270",0
"1769","A9D13_RS05065",0
"1770","A9D13_RS05105",0
"1771","A9D13_RS06835",0
"1772","A9D13_RS12070",0
"1773","DKT70_RS17505",0
"1774","IEX49_RS16590",0
"1775","VVD49_RS21750",0
"1776","R5R33_RS03350",0
"1777","R5R33_RS05935",0
"1778","R5R33_RS07245",0
"1779","R5R33_RS09035",0
"1780","R5R33_RS09060",0
"1781","FCT00_RS04820",0
"1782","APS56_RS13560",0
"1783","APS56_RS16645",0
"1784","ACH13J_RS02210",0
"1785","ACMGDE_RS19835",0
"1786","RM543_RS18820",0
"1787","FQY83_RS15900",0
"1788","EHF_RS03625",0
"1789","BMW35_RS08380",0
"1790","ACZ449_RS02015",0
"1791","ACZ449_RS02090",0
"1792","ACZ449_RS02890",0
"1793","ACZ449_RS07340",0
"1794","ACZ449_RS10430",0
"1795","ACZ449_RS11625",0
"1796","ACZ449_RS12465",0
"1797","ACZ449_RS13345",0
"1798","ACZ449_RS13415",0
"1799","ACZ449_RS19090",0
"1800","ACZ449_RS22540",0
"1801","ACZ449_RS22615",0
